,@BBCWorld_compound,@CBSNews_compound,@CNN_compound,@FoxNews_compound,@nytimes_compound,@BBCWorld_positive,@CBSNews_positive,@CNN_positive,@FoxNews_positive,@nytimes_positive,@BBCWorld,@CBSNews,@CNN,@FoxNews,@nytimes,@BBCWorld_neutral,@CBSNews_neutral,@CNN_neutral,@FoxNews_neutral,@nytimes_neutral,@BBCWorld_id,@CBSNews_id,@CNN_id,@FoxNews_id,@nytimes_id,@BBCWorld_timestamp,@CBSNews_timestamp,@CNN_timestamp,@FoxNews_timestamp,@nytimes_timestamp,@BBCWorld_fulltext,@CBSNews_fulltext,@CNN_fulltext,@FoxNews_fulltext,@nytimes_fulltext
324,-0.2732,0.0,-0.3818,-0.3612,0.0,0.0,0.0,0.071,0.195,0.0,0.116,0.0,0.135,0.268,0.0,0.884,1.0,0.794,0.537,1.0,1025497648177074177,1027219112458637312,1027507811377467392,1027660206048718850,1027184907397881856,2018-08-03 21:44:26+00:00,2018-08-08 15:44:55+00:00,2018-08-09 10:52:07+00:00,2018-08-09 20:57:40+00:00,2018-08-08 13:29:00+00:00,"A massive dust storm rolls through Phoenix, Arizona 😲

Forecasters warned it would cause zero visibility and winds… https://t.co/kiOa7n5GEa","WATCH: Trayvon Martin's mom tells @CBSThisMorning what's in the ""Pandora's Box"" of evidence she received after her… https://t.co/juvSmlpIh6",There are 107 large fires raging in more than a dozen states across the US. Chances are high that some are a result… https://t.co/1dYcMwOOWP,"Top Dallas Democrat resigns in disgrace, admits taking more than $450G in lavish bribes. https://t.co/P7RXj7fQjV",Election results from 5 states https://t.co/P3zBv4q1Sn
325,0.0,0.4939,0.0,0.2263,0.0,0.0,0.225,0.0,0.198,0.0,0.0,0.087,0.0,0.144,0.0,1.0,0.688,1.0,0.659,1.0,1025489704295321601,1027215284116119553,1027506273195966464,1027657834115330048,1027182903250362368,2018-08-03 21:12:52+00:00,2018-08-08 15:29:43+00:00,2018-08-09 10:46:00+00:00,2018-08-09 20:48:15+00:00,2018-08-08 13:21:02+00:00,Andrea Bocelli to perform for Pope at Dublin event https://t.co/2POweaPUyO,Supreme Court nominee Brett Kavanaugh takes hard line on federal regulations https://t.co/5hjuPDzxdT https://t.co/tIobgLtDgd,"This is Kenya's last pocket of tropical rainforest. 

Once part of a rainforest that stretched across central Afric… https://t.co/zGhvee16fd",Israel orders 'strong action' against Hamas as rocket fire from Gaza persists. https://t.co/rgM0wVLwEH,"Who is the ""Manhattan Madam""? https://t.co/JUAOOS8iJ5"
326,0.0,-0.2732,0.5994,0.5859,0.0,0.0,0.0,0.247,0.231,0.0,0.0,0.16,0.0,0.0,0.0,1.0,0.84,0.753,0.769,1.0,1025487785799692288,1027211513243869185,1027506130153627649,1027656221157982208,1027180391445266432,2018-08-03 21:05:15+00:00,2018-08-08 15:14:44+00:00,2018-08-09 10:45:26+00:00,2018-08-09 20:41:50+00:00,2018-08-08 13:11:04+00:00,Zimbabwe election: President Mnangagwa calls for unity https://t.co/VAzxeGWEA8,New York Congressman Chris Collins indicted on insider trading charges https://t.co/zW9RVwoTCC https://t.co/FPOW4knbfA,"If white parents want to raise children who play a role in creating a just and inclusive society, we've got to star… https://t.co/pXUusuMnOR",".@POTUS: ""We must strengthen community bonds with law enforcement, including cities like Chicago that have been an… https://t.co/xzOICbnTGl",Organized labor has notched a hard-won victory as Missouri voters overrode a legislative move to curb union power https://t.co/m2Op51EPK8
327,0.0,0.0,-0.3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.0,1.0,0.86,1.0,1.0,1025472711986958336,1027207809979621376,1027503336109604864,1027654116049334272,1027177659166543875,2018-08-03 20:05:21+00:00,2018-08-08 15:00:01+00:00,2018-08-09 10:34:20+00:00,2018-08-09 20:33:28+00:00,2018-08-08 13:00:12+00:00,"RT @BBCSport: This is quite a career change.

WWE star Kane has been elected mayor in Tennessee.

Read👉https://t.co/or6NbpXYuf https://t.co…",Former Michigan lawmaker Rashida Tlaib set to become the first Muslim woman elected to Congress… https://t.co/RMcR8DTksg,"Alexandria Ocasio-Cortez questions why the US pays for ""unlimited war"" but not Medicare for all… https://t.co/fhxxKZtDXO",".@POTUS: ""Now our economy is booming, businesses are hiring and recruiting workers that were previously overlooked-… https://t.co/Bez5Hb9IlY",Morning Briefing: Here's what you need to know to start your day https://t.co/bVVf5dGdZP https://t.co/fTPn6lnZoN
328,0.8968,0.0,-0.7717,0.0,0.5106,0.363,0.0,0.0,0.0,0.136,0.0,0.0,0.324,0.0,0.0,0.637,1.0,0.676,1.0,0.864,1025470434404384778,1027203919087394816,1027500591717773312,1027653007935188994,1027174852430626816,2018-08-03 19:56:18+00:00,2018-08-08 14:44:33+00:00,2018-08-09 10:23:25+00:00,2018-08-09 20:29:04+00:00,2018-08-08 12:49:03+00:00,"RT @BBCNews: ""All cats are amazing but I owe my life to Theo"" 😻

Posthumous award for cat who saved his owner's life https://t.co/YNWLku0VW…",Judge who overturned other Obama-era program hears DACA case https://t.co/uKfqIYQitW https://t.co/njR7VsJTM1,"Coffee rust disease, a problem exacerbated by climate change, has devastated coffee output throughout Latin America https://t.co/RQCciTIGCE",".@benshapiro offers Alexandria Ocasio-Cortez $10,000 to debate her democratic socialist beliefs. https://t.co/5Ibaa8pc6G","On his show, Alex Jones is using the moves against his business to raise money and encourage his followers to migra… https://t.co/2iE4cXGbA5"
329,-0.4939,0.0,0.0,-0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.292,0.0,0.714,1.0,1.0,0.708,1.0,1025464228122120195,1027200243014750208,1027497772726054912,1027651790987321344,1027172846299217920,2018-08-03 19:31:38+00:00,2018-08-08 14:29:57+00:00,2018-08-09 10:12:13+00:00,2018-08-09 20:24:14+00:00,2018-08-08 12:41:05+00:00,Facebook rejects Montreal museum's ad over Picasso nude https://t.co/rM4mqarYiU,"Paul Manafort trial day 7: Rick Gates cross examination continues.
Follow here for live updates… https://t.co/fvpdcOqP92","China could overtake Australia as the biggest donor to Pacific nations, but only if Beijing follows through on its… https://t.co/d14scE3to5",.@POTUS participates in a roundtable discussion on prison reform.  https://t.co/WdxAG0Idk8,5 takeaways from Tuesday's election results https://t.co/6L6XB5daPZ
330,0.0258,0.0,0.0,0.6249,0.0,0.176,0.0,0.0,0.227,0.0,0.17,0.0,0.0,0.0,0.0,0.654,1.0,1.0,0.773,1.0,1025462914587799553,1027196520775524352,1027494917688451074,1027651397704138754,1027170100389007360,2018-08-03 19:26:25+00:00,2018-08-08 14:15:09+00:00,2018-08-09 10:00:52+00:00,2018-08-09 20:22:40+00:00,2018-08-08 12:30:10+00:00,Netroots Nation: The battle for the soul of the Democratic Party https://t.co/KgfLXR1wIo,"WATCH: Video from a plane flying over Orange County, California, shows a giant cloud of billowing smoke from a wild… https://t.co/tZvTu7Wf6K",The vanishing bohemia of Los Angeles' Venice Beach https://t.co/ZMh9o9UDGW via @CNNstyle https://t.co/4El3jPQr86,Kansas City man told he couldn't vote while wearing a 'Make America Great Again' hat. https://t.co/UxScyFmxOa,Two undercover detectives in New Jersey were ambushed by a gunman who walked up to their unmarked car at a red ligh… https://t.co/6kg8IueNk1
331,-0.431,-0.5904,0.0,0.4939,0.0,0.087,0.089,0.0,0.113,0.0,0.148,0.216,0.0,0.0,0.0,0.765,0.695,1.0,0.887,1.0,1025445082835681280,1027192795809947649,1027492294159675393,1027650027311820801,1027166552012070912,2018-08-03 18:15:34+00:00,2018-08-08 14:00:21+00:00,2018-08-09 09:50:27+00:00,2018-08-09 20:17:13+00:00,2018-08-08 12:16:04+00:00,RT @BBCOurWorld: The UN rates Norway one of the best countries for a child to grow up -but is its child protection system failing parents a…,UDDER ARREST: A car thief was chased by a herd of cows when she tried to flee on foot. Watch the cattle cops help t… https://t.co/JpOUkR3Rd8,Here's what Tesla would have to do to go private https://t.co/5sFTwm24Ot https://t.co/BkeKU4MpZo,"RT @FoxBusiness: AT THE CLOSE: Dow ends in the red for second day, S&amp;P 500 and Nasdaq near record highs on strength in tech stocks. https:/…","Gretchen Whitmer, a former leader in the Michigan State Senate, captured the Democratic nomination for governor Tue… https://t.co/StyzJjsRZg"
332,0.0,0.1779,-0.3612,-0.5994,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.128,0.246,0.0,1.0,0.918,0.872,0.754,1.0,1025434516956037120,1027188818980614144,1027489663060271104,1027649969929433088,1027162525245288450,2018-08-03 17:33:35+00:00,2018-08-08 13:44:33+00:00,2018-08-09 09:40:00+00:00,2018-08-09 20:17:00+00:00,2018-08-08 12:00:04+00:00,How has Obamacare fared under Trump? https://t.co/5RO3RDtFMT,"Amazon offering curbside grocery pickup at Whole Foods for Prime members, following suit of other grocers to make s… https://t.co/s2XIILn7J0",Beyoncé and Serena are changing the narrative for women by speaking out about their postpartum struggles |… https://t.co/pKMS2tadMV,Investigators dispute New Mexico granddad's claim that remains in 'extremist Muslim' compound belong to missing boy. https://t.co/Y8Bn2OQMuL,"The abortion vote in Argentina, a predominantly Catholic nation that is also the home of Pope Francis, is expected… https://t.co/HUMhSIWiHh"
333,0.0,0.3818,0.5106,-0.34,-0.6697,0.0,0.115,0.148,0.0,0.0,0.0,0.0,0.0,0.138,0.207,1.0,0.885,0.852,0.862,0.793,1025433315980075009,1027185334591934464,1027488657563893760,1027649824789856256,1027160020562206720,2018-08-03 17:28:48+00:00,2018-08-08 13:30:42+00:00,2018-08-09 09:36:00+00:00,2018-08-09 20:16:25+00:00,2018-08-08 11:50:07+00:00,Harvey Weinstein seeks to dismiss case based on accuser's emails https://t.co/mmkA3ILIvs,"RT @CBSThisMorning: Have you forgiven George Zimmerman?

Trayvon Martin's mother @SybrinaFulton: ""I have not. I know that in my own time, i…",These two sisters have explored dozens of hidden gems around India. Now they lead female-only tours to encourage ot… https://t.co/b73iZAYy4M,"'Humiliated' couple kicked off Holland America cruise after captain accuses passenger of pushing crew member.
https://t.co/gl2mdEBjly",One of the most shocking aspects of the videos is what viewers can’t see: the 15 minutes in which the fighting and… https://t.co/8WCbfv8YMo
334,-0.8625,0.0,0.0,0.0,0.4215,0.0,0.0,0.083,0.0,0.123,0.516,0.0,0.083,0.0,0.0,0.484,1.0,0.833,1.0,0.877,1025417886490402816,1027185044790628352,1027487037664964609,1027646273980125189,1027157484979609600,2018-08-03 16:27:30+00:00,2018-08-08 13:29:33+00:00,2018-08-09 09:29:34+00:00,2018-08-09 20:02:19+00:00,2018-08-08 11:40:02+00:00,Suspect in Houston surgeon's death kills himself as police close in https://t.co/VyiMvNSXBD,"Trayvon Martin's mother, Sybrina Fulton, recalls opening ""Pandora's box"" of evidence 3 years after shooting… https://t.co/jTY1TbGwY9",Lebanon's farmlands have been disproportionately affected by global warming -- and the country is turning to cannab… https://t.co/ciwhBQc0Lt,.@ShepNewsTeam is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/Sb2cju6RMf https://t.co/2sxyWsqtHE,"There was a time when the United States raised most of its federal revenue through tariffs. It ended 100 years ago,… https://t.co/CHBJGmDBJ7"
335,-0.7717,-0.296,-0.34,-0.7964,-0.4404,0.0,0.0,0.0,0.0,0.072,0.427,0.155,0.13,0.307,0.163,0.573,0.845,0.87,0.693,0.766,1025409749108621314,1027181331023843329,1027484426962391041,1027644413722411009,1027155226455928832,2018-08-03 15:55:10+00:00,2018-08-08 13:14:48+00:00,2018-08-09 09:19:11+00:00,2018-08-09 19:54:55+00:00,2018-08-08 11:31:04+00:00,US police search for abducted Chinese girl in 'extreme danger' https://t.co/scCPPyUYVa,Missed Tuesday's primaries? Here are the biggest takeaways of the night https://t.co/tLpC7nPmgs https://t.co/mREyQur4uY,"The Southern California fire that's putting 20,000 people under evacuation orders may have been set intentionally… https://t.co/kUk5aGx4TW","Puerto Rico cites storm death toll of 1,427 in damage report; Phil Keating has the latest. @ShepNewsTeam… https://t.co/jZ7o6ifJV1",Prosecutors cast Paul Manafort as the architect of a sprawling swindle. Defense lawyers portrayed Rick Gates as a t… https://t.co/saaSOc4jCU
